,date,id,prec,tair,tw,tmax,tmin,urmax,patm,pnmm,wd,wsmax,n,cc,evap,ur,ws,name,uf
11328838,1969-01-29 18:00:00,82825,,31.8,27.1,,,69.0,995.8,,23.0,5.0,,7.0,,,,Porto Velho,RO
11328839,1969-01-30 00:00:00,82825,,24.9,24.2,29.3,,95.0,997.9,,14.0,1.0,,10.0,1.0,89.25,2.333333,Porto Velho,RO
11328840,1969-01-30 12:00:00,82825,1.8,23.7,23.1,,22.7,95.0,1000.7,,36.0,1.0,,10.0,,,,Porto Velho,RO
11328841,1969-01-30 18:00:00,82825,,28.9,26.7,,,84.0,997.8,,14.0,5.0,,10.0,,,,Porto Velho,RO
11328842,1969-01-31 00:00:00,82825,,25.6,24.2,25.6,,89.0,998.2,,5.0,1.0,,10.0,1.5,94.25,0.666667,Porto Velho,RO
11328843,1969-01-31 12:00:00,82825,28.5,23.3,22.9,,22.8,96.0,1001.9,,5.0,1.0,,10.0,,,,Porto Velho,RO
11328844,1969-01-31 18:00:00,82825,,24.6,23.5,,,91.0,999.8,,14.0,1.0,,10.0,,,,Porto Velho,RO
11328845,1969-02-01 00:00:00,82825,,24.1,23.5,32.6,,95.0,1000.4,,0.0,0.0,3.8,10.0,0.7,86.25,0.666667,Porto Velho,RO
11328846,1969-02-01 12:00:00,82825,4.8,24.0,22.4,,22.0,86.0,1003.2,,0.0,0.0,,10.0,,,,Porto Velho,RO
11328847,1969-02-01 18:00:00,82825,,30.0,26.5,,,75.0,1000.7,,9.0,1.0,,10.0,,,,Porto Velho,RO
11328848,1969-02-02 00:00:00,82825,,25.4,24.4,30.0,,92.0,998.7,,36.0,1.0,0.8,10.0,1.8,96.25,1.333333,Porto Velho,RO
11328849,1969-02-02 12:00:00,82825,7.1,24.5,24.1,,23.0,97.0,1001.9,,0.0,0.0,,10.0,,,,Porto Velho,RO
11328850,1969-02-02 18:00:00,82825,,25.1,24.4,,,94.0,1000.0,,14.0,3.0,,10.0,,,,Porto Velho,RO
11328851,1969-02-03 00:00:00,82825,,24.3,24.0,32.4,,97.0,999.2,,18.0,1.0,2.9,10.0,0.6,91.0,0.666667,Porto Velho,RO
11328852,1969-02-03 12:00:00,82825,32.5,23.8,23.5,,22.9,98.0,1002.0,,0.0,0.0,,10.0,,,,Porto Velho,RO
11328853,1969-02-03 18:00:00,82825,,32.2,28.6,,,76.0,997.5,,23.0,1.0,,10.0,,,,Porto Velho,RO
11328854,1969-02-04 00:00:00,82825,,25.3,24.6,31.8,,95.0,999.4,,32.0,1.0,7.1,10.0,1.6,91.75,1.333333,Porto Velho,RO
11328855,1969-02-04 12:00:00,82825,4.5,24.4,23.7,,23.3,95.0,1003.8,,32.0,1.0,,10.0,,,,Porto Velho,RO
11328856,1969-02-04 18:00:00,82825,,29.4,26.7,,,80.0,999.6,,27.0,3.0,,8.0,,,,Porto Velho,RO
11328857,1969-02-05 00:00:00,82825,,24.8,24.2,32.6,,96.0,1001.4,,0.0,0.0,2.6,10.0,1.5,88.0,1.333333,Porto Velho,RO
11328858,1969-02-05 12:00:00,82825,21.5,23.6,23.0,,22.1,95.0,1003.4,,9.0,1.0,,10.0,,,,Porto Velho,RO
11328859,1969-02-05 18:00:00,82825,,31.0,26.8,,,71.0,999.4,,23.0,3.0,,9.0,,,,Porto Velho,RO
11328860,1969-02-06 00:00:00,82825,,26.1,25.2,33.5,,93.0,1000.0,,0.0,0.0,5.8,9.0,1.9,88.0,2.333333,Porto Velho,RO
11328861,1969-02-06 12:00:00,82825,13.2,25.6,25.0,,23.3,95.0,1003.0,,14.0,1.0,,10.0,,,,Porto Velho,RO
11328862,1969-02-06 18:00:00,82825,,32.6,28.3,,,71.0,999.0,,23.0,3.0,,7.0,,,,Porto Velho,RO
11328863,1969-02-07 00:00:00,82825,,25.7,24.9,30.4,,93.0,1000.0,,32.0,3.0,6.0,10.0,2.2,83.75,1.666667,Porto Velho,RO
11328864,1969-02-07 12:00:00,82825,22.0,23.4,22.7,,22.0,94.0,1003.0,,14.0,1.0,,10.0,,,,Porto Velho,RO
11328865,1969-02-07 18:00:00,82825,,29.2,25.5,,,73.0,999.6,,5.0,3.0,,8.0,,,,Porto Velho,RO
11328866,1969-02-08 00:00:00,82825,,26.6,24.5,33.0,,84.0,999.2,,5.0,1.0,6.4,10.0,0.2,84.25,1.333333,Porto Velho,RO
11328867,1969-02-08 12:00:00,82825,0.0,24.0,23.3,,22.9,94.0,1001.6,,5.0,1.0,,10.0,,,,Porto Velho,RO
11328868,1969-02-08 18:00:00,82825,,32.7,27.7,,,67.0,998.0,,32.0,3.0,,10.0,,,,Porto Velho,RO
11328869,1969-02-09 00:00:00,82825,,27.3,25.8,30.9,,88.0,999.4,,0.0,0.0,3.8,5.0,1.5,87.5,1.333333,Porto Velho,RO
11328870,1969-02-09 12:00:00,82825,26.5,25.2,24.6,,23.9,95.0,1001.2,,32.0,1.0,,10.0,,,,Porto Velho,RO
11328871,1969-02-09 18:00:00,82825,,30.8,26.7,,,71.0,996.7,,32.0,3.0,,8.0,,,,Porto Velho,RO
11328872,1969-02-10 00:00:00,82825,,27.2,26.1,34.6,,92.0,998.0,,0.0,0.0,5.0,10.0,1.7,85.0,2.666667,Porto Velho,RO
11328873,1969-02-10 12:00:00,82825,0.9,25.9,25.0,,23.4,93.0,1000.7,,0.0,0.0,,10.0,,,,Porto Velho,RO
11328874,1969-02-10 18:00:00,82825,,33.2,28.5,,,69.0,997.6,,32.0,1.0,,7.0,,,,Porto Velho,RO
11328875,1969-02-11 00:00:00,82825,,23.6,22.4,29.4,,89.0,1002.0,,32.0,7.0,1.3,7.0,1.9,89.0,1.0,Porto Velho,RO
11328876,1969-02-11 12:00:00,82825,5.3,23.8,22.9,,22.1,92.0,1003.0,,32.0,1.0,,10.0,,,,Porto Velho,RO
11328877,1969-02-11 18:00:00,82825,,27.6,24.7,,,78.0,999.4,,5.0,1.0,,10.0,,,,Porto Velho,RO
11328878,1969-02-12 00:00:00,82825,,25.9,25.0,31.0,,93.0,999.1,,32.0,1.0,2.9,4.0,1.1,89.75,0.666667,Porto Velho,RO
11328879,1969-02-12 12:00:00,82825,4.4,24.6,24.1,,23.4,96.0,1000.7,,14.0,1.0,,10.0,,,,Porto Velho,RO
11328880,1969-02-12 18:00:00,82825,,30.9,27.3,,,75.0,999.5,,32.0,1.0,,10.0,,,,Porto Velho,RO
11328881,1969-02-13 00:00:00,82825,,25.0,24.2,29.2,,94.0,999.4,,0.0,0.0,0.0,10.0,1.5,94.5,2.333333,Porto Velho,RO
11328882,1969-02-13 12:00:00,82825,9.2,24.9,24.1,,23.6,94.0,1002.8,,23.0,3.0,,10.0,,,,Porto Velho,RO
11328883,1969-02-13 18:00:00,82825,,24.0,23.3,,,94.0,1000.2,,32.0,3.0,,10.0,,,,Porto Velho,RO
11328884,1969-02-14 00:00:00,82825,,24.5,23.9,31.8,,95.0,1001.5,,5.0,1.0,2.8,10.0,1.1,87.75,0.666667,Porto Velho,RO
11328885,1969-02-14 12:00:00,82825,2.3,24.4,23.5,,23.0,93.0,1002.8,,5.0,1.0,,10.0,,,,Porto Velho,RO
11328886,1969-02-14 18:00:00,82825,,30.2,26.9,,,76.0,999.8,,9.0,1.0,,10.0,,,,Porto Velho,RO
11328887,1969-02-15 00:00:00,82825,,25.1,24.0,33.8,,91.0,1000.0,,0.0,0.0,2.8,6.0,1.6,88.75,2.333333,Porto Velho,RO
11328888,1969-02-15 12:00:00,82825,0.0,24.9,24.1,,23.5,94.0,1001.5,,0.0,0.0,,10.0,,,,Porto Velho,RO
11328889,1969-02-15 18:00:00,82825,,29.6,26.1,,,75.0,998.7,,32.0,7.0,,10.0,,,,Porto Velho,RO
11328890,1969-02-16 00:00:00,82825,,25.4,24.5,33.0,,93.0,998.7,,0.0,0.0,3.1,5.0,1.6,88.0,0.666667,Porto Velho,RO
11328891,1969-02-16 12:00:00,82825,0.0,24.1,23.6,,23.6,96.0,1001.5,,5.0,1.0,,10.0,,,,Porto Velho,RO
11328892,1969-02-16 18:00:00,82825,,30.5,26.2,,,70.0,998.7,,36.0,1.0,,10.0,,,,Porto Velho,RO
11328893,1969-02-17 00:00:00,82825,,25.1,24.4,27.7,,93.0,997.4,,0.0,0.0,0.0,6.0,1.4,92.5,1.666667,Porto Velho,RO
11328894,1969-02-17 12:00:00,82825,16.0,24.4,23.7,,22.7,95.0,1002.4,,23.0,1.0,,10.0,,,,Porto Velho,RO
11328895,1969-02-17 18:00:00,82825,,26.8,25.1,,,87.0,999.9,,36.0,3.0,,10.0,,,,Porto Velho,RO
11328896,1969-02-18 00:00:00,82825,,25.3,24.5,31.8,,94.0,1000.2,,9.0,1.0,5.6,10.0,1.0,86.75,0.666667,Porto Velho,RO
11328897,1969-02-18 12:00:00,82825,0.0,24.5,23.7,,22.9,94.0,1002.8,,14.0,1.0,,10.0,,,,Porto Velho,RO
11328898,1969-02-18 18:00:00,82825,,30.4,25.9,,,69.0,1000.6,,14.0,1.0,,10.0,,,,Porto Velho,RO
11328899,1969-02-19 00:00:00,82825,,24.8,23.7,30.4,,92.0,1000.7,,0.0,0.0,6.8,10.0,1.9,85.25,3.0,Porto Velho,RO
11328900,1969-02-19 12:00:00,82825,1.0,26.0,24.9,,23.5,91.0,1004.0,,14.0,3.0,,10.0,,,,Porto Velho,RO
11328901,1969-02-19 18:00:00,82825,,29.6,26.3,,,76.0,1001.4,,18.0,5.0,,10.0,,,,Porto Velho,RO
11328902,1969-02-20 00:00:00,82825,,26.2,24.5,28.8,,87.0,1001.1,,14.0,1.0,2.3,7.0,1.9,85.0,2.333333,Porto Velho,RO
11328903,1969-02-20 12:00:00,82825,0.0,22.1,20.9,,21.1,89.0,1004.7,,14.0,3.0,,10.0,,,,Porto Velho,RO
11328904,1969-02-20 18:00:00,82825,,28.1,24.9,,,75.0,1002.2,,18.0,3.0,,10.0,,,,Porto Velho,RO
11328905,1969-02-21 00:00:00,82825,,25.4,23.9,34.1,,88.0,1001.4,,5.0,1.0,10.1,8.0,1.1,80.5,1.333333,Porto Velho,RO
11328906,1969-02-21 12:00:00,82825,0.0,23.6,23.3,,21.6,97.0,1003.4,,23.0,1.0,,10.0,,,,Porto Velho,RO
11328907,1969-02-21 18:00:00,82825,,32.4,27.0,,,65.0,1000.0,,23.0,3.0,,10.0,,,,Porto Velho,RO
11328908,1969-02-22 00:00:00,82825,,29.0,26.3,31.5,,80.0,999.1,,0.0,0.0,6.9,10.0,3.0,89.75,1.333333,Porto Velho,RO
11328909,1969-02-22 12:00:00,82825,0.0,25.7,24.8,,22.9,92.0,1002.4,,32.0,3.0,,10.0,,,,Porto Velho,RO
11328910,1969-02-22 18:00:00,82825,,30.6,27.1,,,75.0,999.8,,32.0,1.0,,10.0,,,,Porto Velho,RO
11328911,1969-02-23 00:00:00,82825,,25.0,24.5,33.6,,96.0,999.5,,0.0,0.0,4.2,7.0,2.3,87.0,1.0,Porto Velho,RO
11328912,1969-02-23 12:00:00,82825,24.7,26.6,25.3,,23.7,89.0,1002.6,,14.0,1.0,,10.0,,,,Porto Velho,RO
11328913,1969-02-23 18:00:00,82825,,32.8,28.2,,,69.0,999.4,,32.0,1.0,,10.0,,,,Porto Velho,RO
11328914,1969-02-24 00:00:00,82825,,23.7,23.1,33.1,,95.0,1002.0,,5.0,1.0,4.8,10.0,1.8,90.75,1.0,Porto Velho,RO
11328915,1969-02-24 12:00:00,82825,3.3,23.3,22.9,,22.3,96.0,1001.5,,5.0,1.0,,10.0,,,,Porto Velho,RO
11328916,1969-02-24 18:00:00,82825,,29.0,26.2,,,79.0,999.0,,32.0,1.0,,10.0,,,,Porto Velho,RO
11328917,1969-02-25 00:00:00,82825,,26.3,25.5,33.0,,94.0,998.2,,32.0,1.0,3.7,4.0,1.7,89.5,1.0,Porto Velho,RO
11328918,1969-02-25 12:00:00,82825,0.0,25.5,24.7,,23.7,94.0,1001.4,,5.0,1.0,,10.0,,,,Porto Velho,RO
11328919,1969-02-25 18:00:00,82825,,32.4,28.8,,,76.0,997.4,,23.0,1.0,,8.0,,,,Porto Velho,RO
11328920,1969-02-26 00:00:00,82825,,24.5,23.8,32.7,,94.0,998.7,,5.0,1.0,1.3,10.0,1.7,96.5,1.666667,Porto Velho,RO
11328921,1969-02-26 12:00:00,82825,8.5,24.5,24.2,,22.8,98.0,1001.4,,14.0,1.0,,10.0,,,,Porto Velho,RO
11328922,1969-02-26 18:00:00,82825,,23.6,23.1,,,96.0,1001.1,,32.0,3.0,,10.0,,,,Porto Velho,RO
11328923,1969-02-27 00:00:00,82825,,23.0,22.5,33.3,,96.0,1000.2,,9.0,1.0,4.2,10.0,0.8,88.25,1.333333,Porto Velho,RO
11328924,1969-02-27 12:00:00,82825,4.9,24.0,23.4,,21.8,95.0,1003.4,,0.0,0.0,,10.0,,,,Porto Velho,RO
11328925,1969-02-27 18:00:00,82825,,30.5,26.8,,,74.0,1002.0,,27.0,1.0,,8.0,,,,Porto Velho,RO
11328926,1969-02-28 00:00:00,82825,,25.3,24.3,31.3,,92.0,1000.0,,14.0,3.0,4.0,10.0,1.9,85.25,1.333333,Porto Velho,RO
11328927,1969-02-28 12:00:00,82825,33.6,23.0,22.5,,22.2,96.0,1003.1,,14.0,3.0,,10.0,,,,Porto Velho,RO
11328928,1969-02-28 18:00:00,82825,,29.4,25.9,,,75.0,1001.4,,14.0,1.0,,10.0,,,,Porto Velho,RO
11328929,1969-03-01 00:00:00,82825,,27.1,25.3,31.9,,85.0,999.4,,0.0,0.0,5.9,4.0,1.7,90.5,1.666667,Porto Velho,RO
11328930,1969-03-01 12:00:00,82825,8.3,25.9,25.0,,22.9,93.0,1002.7,,23.0,1.0,,8.0,,,,Porto Velho,RO
11328931,1969-03-01 18:00:00,82825,,31.4,28.0,,,77.0,998.8,,23.0,3.0,,10.0,,,,Porto Velho,RO
11328932,1969-03-02 00:00:00,82825,,25.2,24.7,33.0,,96.0,999.5,,5.0,1.0,5.6,10.0,1.6,87.0,1.333333,Porto Velho,RO
11328933,1969-03-02 12:00:00,82825,10.4,25.9,25.1,,23.6,94.0,1002.7,,27.0,1.0,,10.0,,,,Porto Velho,RO
11328934,1969-03-02 18:00:00,82825,,32.5,27.6,,,68.0,997.6,,0.0,0.0,,10.0,,,,Porto Velho,RO
11328935,1969-03-03 00:00:00,82825,,26.6,25.8,33.6,,93.0,1000.7,,5.0,3.0,5.2,10.0,1.6,83.75,1.666667,Porto Velho,RO
11328936,1969-03-03 12:00:00,82825,0.0,26.0,25.0,,23.6,92.0,1001.1,,9.0,1.0,,8.0,,,,Porto Velho,RO
11328937,1969-03-03 18:00:00,82825,,33.0,27.7,,,65.0,996.8,,32.0,3.0,,7.0,,,,Porto Velho,RO
11328938,1969-03-04 00:00:00,82825,,27.1,25.7,31.5,,89.0,998.0,,5.0,1.0,3.7,10.0,1.0,93.25,2.0,Porto Velho,RO
11328939,1969-03-04 12:00:00,82825,0.0,25.1,24.4,,23.4,94.0,1000.2,,32.0,3.0,,10.0,,,,Porto Velho,RO
11328940,1969-03-04 18:00:00,82825,,28.1,26.2,,,85.0,997.9,,23.0,3.0,,10.0,,,,Porto Velho,RO
11328941,1969-03-05 00:00:00,82825,,24.8,24.4,32.4,,97.0,998.7,,0.0,0.0,4.0,10.0,1.3,86.25,1.333333,Porto Velho,RO
11328942,1969-03-05 12:00:00,82825,18.3,24.6,23.6,,23.2,92.0,1002.8,,5.0,3.0,,10.0,,,,Porto Velho,RO
11328943,1969-03-05 18:00:00,82825,,30.3,27.7,,,81.0,999.1,,23.0,1.0,,7.0,,,,Porto Velho,RO
11328944,1969-03-06 00:00:00,82825,,28.2,26.3,30.7,,86.0,998.2,,0.0,0.0,2.0,3.0,1.7,93.5,0.666667,Porto Velho,RO
11328945,1969-03-06 12:00:00,82825,12.9,24.4,23.8,,23.2,95.0,1003.8,,23.0,1.0,,10.0,,,,Porto Velho,RO
11328946,1969-03-06 18:00:00,82825,,26.8,25.1,,,87.0,998.0,,27.0,1.0,,10.0,,,,Porto Velho,RO
11328947,1969-03-07 00:00:00,82825,,25.8,25.3,33.2,,96.0,999.4,,0.0,0.0,6.1,10.0,1.0,89.0,0.666667,Porto Velho,RO
11328948,1969-03-07 12:00:00,82825,0.0,25.4,24.8,,23.9,95.0,1002.0,,23.0,1.0,,10.0,,,,Porto Velho,RO
11328949,1969-03-07 18:00:00,82825,,33.2,28.2,,,67.0,996.8,,5.0,1.0,,8.0,,,,Porto Velho,RO
11328950,1969-03-08 00:00:00,82825,,24.1,23.7,33.6,,97.0,1000.7,,0.0,0.0,3.3,1.0,1.7,90.75,1.0,Porto Velho,RO
11328951,1969-03-08 12:00:00,82825,0.0,24.6,24.1,,23.4,96.0,1001.6,,14.0,1.0,,10.0,,,,Porto Velho,RO
11328952,1969-03-08 18:00:00,82825,,31.4,27.7,,,75.0,999.0,,23.0,1.0,,7.0,,,,Porto Velho,RO
11328953,1969-03-09 00:00:00,82825,,24.3,23.8,31.9,,96.0,1001.2,,14.0,1.0,2.6,10.0,1.1,91.0,1.333333,Porto Velho,RO
11328954,1969-03-09 12:00:00,82825,34.5,25.0,24.4,,24.0,95.0,1002.0,,5.0,3.0,,10.0,,,,Porto Velho,RO
11328955,1969-03-09 18:00:00,82825,,30.0,26.8,,,77.0,998.6,,5.0,1.0,,8.0,,,,Porto Velho,RO
11328956,1969-03-10 00:00:00,82825,,25.0,24.5,29.4,,96.0,1000.3,,0.0,0.0,0.3,10.0,1.5,95.0,0.333333,Porto Velho,RO
11328957,1969-03-10 12:00:00,82825,21.6,24.8,24.4,,23.0,97.0,1002.8,,0.0,0.0,,10.0,,,,Porto Velho,RO
11328958,1969-03-10 18:00:00,82825,,25.6,24.8,,,93.0,1002.8,,5.0,1.0,,10.0,,,,Porto Velho,RO
11328959,1969-03-11 00:00:00,82825,,24.0,23.4,32.1,,95.0,1002.3,,0.0,0.0,6.1,10.0,0.7,85.75,1.0,Porto Velho,RO
11328960,1969-03-11 12:00:00,82825,10.1,22.7,22.5,,21.9,99.0,1005.4,,18.0,1.0,,10.0,,,,Porto Velho,RO
11328961,1969-03-11 18:00:00,82825,,30.8,26.5,,,70.0,1000.6,,23.0,1.0,,6.0,,,,Porto Velho,RO
11328962,1969-03-12 00:00:00,82825,,27.4,25.7,32.7,,87.0,1001.4,,5.0,1.0,7.4,7.0,1.8,82.25,3.666667,Porto Velho,RO
11328963,1969-03-12 12:00:00,82825,0.0,26.1,24.9,,22.5,90.0,1004.3,,32.0,3.0,,6.0,,,,Porto Velho,RO
11328964,1969-03-12 18:00:00,82825,,31.7,27.1,,,69.0,999.4,,32.0,3.0,,8.0,,,,Porto Velho,RO
11328965,1969-03-13 00:00:00,82825,,26.9,25.0,31.3,,85.0,1002.7,,32.0,5.0,5.9,10.0,2.7,86.25,0.666667,Porto Velho,RO
11328966,1969-03-13 12:00:00,82825,5.1,26.1,25.0,,23.4,91.0,1004.0,,5.0,1.0,,10.0,,,,Porto Velho,RO
11328967,1969-03-13 18:00:00,82825,,30.4,26.4,,,72.0,1000.3,,32.0,1.0,,7.0,,,,Porto Velho,RO
11328968,1969-03-14 00:00:00,82825,,25.9,24.8,32.4,,91.0,1001.6,,0.0,0.0,4.6,4.0,1.8,84.75,2.0,Porto Velho,RO
11328969,1969-03-14 12:00:00,82825,1.9,25.1,24.2,,23.2,93.0,1003.4,,36.0,3.0,,10.0,,,,Porto Velho,RO
11328970,1969-03-14 18:00:00,82825,,30.6,26.7,,,72.0,999.5,,32.0,3.0,,9.0,,,,Porto Velho,RO
11328971,1969-03-15 00:00:00,82825,,27.4,25.7,28.2,,87.0,1000.7,,0.0,0.0,0.0,9.0,2.1,93.25,0.333333,Porto Velho,RO
11328972,1969-03-15 12:00:00,82825,48.6,22.5,21.7,,21.8,93.0,1004.2,,0.0,0.0,,10.0,,,,Porto Velho,RO
11328973,1969-03-15 18:00:00,82825,,25.0,23.8,,,90.0,1001.5,,23.0,1.0,,10.0,,,,Porto Velho,RO
11328974,1969-03-16 00:00:00,82825,,23.3,22.8,29.3,,95.0,1002.0,,0.0,0.0,0.5,10.0,1.1,94.0,0.666667,Porto Velho,RO
11328975,1969-03-16 12:00:00,82825,35.1,22.8,22.4,,22.2,97.0,1004.0,,5.0,1.0,,10.0,,,,Porto Velho,RO
11328976,1969-03-16 18:00:00,82825,,25.3,23.9,,,89.0,1003.4,,23.0,1.0,,10.0,,,,Porto Velho,RO
11328977,1969-03-17 00:00:00,82825,,24.4,23.8,31.3,,95.0,1002.8,,0.0,0.0,2.4,4.0,1.1,85.5,0.333333,Porto Velho,RO
11328978,1969-03-17 12:00:00,82825,3.6,23.6,23.0,,21.8,95.0,1004.7,,0.0,0.0,,10.0,,,,Porto Velho,RO
11328979,1969-03-17 18:00:00,82825,,30.1,26.3,,,73.0,1002.0,,14.0,1.0,,8.0,,,,Porto Velho,RO
11328980,1969-03-18 00:00:00,82825,,26.6,25.0,33.6,,87.0,1003.4,,0.0,0.0,4.8,2.0,1.8,84.75,1.0,Porto Velho,RO
11328981,1969-03-18 12:00:00,82825,0.0,24.6,23.9,,23.3,94.0,1005.5,,0.0,0.0,,10.0,,,,Porto Velho,RO
11328982,1969-03-18 18:00:00,82825,,32.2,26.6,,,63.0,1001.5,,32.0,3.0,,6.0,,,,Porto Velho,RO
11328983,1969-03-19 00:00:00,82825,,26.0,24.9,32.7,,91.0,1002.7,,0.0,0.0,4.4,10.0,2.6,88.75,1.333333,Porto Velho,RO
11328984,1969-03-19 12:00:00,82825,0.0,25.1,24.3,,24.1,93.0,1005.4,,5.0,1.0,,10.0,,,,Porto Velho,RO
11328985,1969-03-19 18:00:00,82825,,30.7,26.7,,,72.0,1000.8,,32.0,3.0,,10.0,,,,Porto Velho,RO
11328986,1969-03-20 00:00:00,82825,,24.4,23.7,30.9,,95.0,1004.0,,0.0,0.0,4.0,10.0,2.0,90.5,1.666667,Porto Velho,RO
11328987,1969-03-20 12:00:00,82825,6.9,24.4,23.9,,23.5,96.0,1006.0,,14.0,1.0,,10.0,,,,Porto Velho,RO
11328988,1969-03-20 18:00:00,82825,,30.5,26.5,,,72.0,1001.9,,23.0,3.0,,7.0,,,,Porto Velho,RO
11328989,1969-03-21 00:00:00,82825,,23.9,23.5,29.6,,97.0,1004.0,,23.0,1.0,2.1,10.0,1.7,94.75,0.333333,Porto Velho,RO
11328990,1969-03-21 12:00:00,82825,28.4,24.1,23.8,,22.9,97.0,1006.8,,0.0,0.0,,10.0,,,,Porto Velho,RO
11328991,1969-03-21 18:00:00,82825,,25.8,24.9,,,92.0,1003.4,,5.0,1.0,,10.0,,,,Porto Velho,RO
11328992,1969-03-22 00:00:00,82825,,25.0,24.4,30.9,,95.0,1004.0,,0.0,0.0,5.0,5.0,1.1,87.25,2.333333,Porto Velho,RO
11328993,1969-03-22 12:00:00,82825,1.1,24.0,23.6,,23.1,97.0,1006.6,,14.0,1.0,,10.0,,,,Porto Velho,RO
11328994,1969-03-22 18:00:00,82825,,30.1,26.2,,,72.0,1002.3,,18.0,3.0,,7.0,,,,Porto Velho,RO
11328995,1969-03-23 00:00:00,82825,,26.0,24.7,33.0,,90.0,1002.7,,5.0,3.0,7.7,4.0,1.8,83.5,0.666667,Porto Velho,RO
11328996,1969-03-23 12:00:00,82825,4.0,24.6,23.9,,23.3,94.0,1006.4,,0.0,0.0,,10.0,,,,Porto Velho,RO
11328997,1969-03-23 18:00:00,82825,,30.8,25.8,,,66.0,1001.0,,23.0,1.0,,8.0,,,,Porto Velho,RO
11328998,1969-03-24 00:00:00,82825,,27.1,25.5,30.4,,87.0,1001.1,,23.0,1.0,3.1,4.0,3.0,92.25,1.0,Porto Velho,RO
11328999,1969-03-24 12:00:00,82825,9.0,25.4,24.7,,24.2,95.0,1003.9,,0.0,0.0,,10.0,,,,Porto Velho,RO
11329000,1969-03-24 18:00:00,82825,,28.2,25.7,,,82.0,998.7,,23.0,3.0,,10.0,,,,Porto Velho,RO
11329001,1969-03-25 00:00:00,82825,,25.8,25.2,32.4,,96.0,998.7,,0.0,0.0,8.3,10.0,1.0,86.25,0.666667,Porto Velho,RO
11329002,1969-03-25 12:00:00,82825,29.2,25.2,24.8,,22.8,96.0,1001.5,,32.0,1.0,,10.0,,,,Porto Velho,RO
11329003,1969-03-25 18:00:00,82825,,32.4,27.4,,,67.0,997.2,,5.0,1.0,,7.0,,,,Porto Velho,RO
11329004,1969-03-26 00:00:00,82825,,26.0,24.9,34.2,,91.0,1001.4,,0.0,0.0,7.8,10.0,1.9,86.0,1.333333,Porto Velho,RO
11329005,1969-03-26 12:00:00,82825,0.0,26.5,25.9,,23.4,95.0,1001.1,,32.0,1.0,,8.0,,,,Porto Velho,RO
11329006,1969-03-26 18:00:00,82825,,29.7,26.8,,,79.0,996.8,,32.0,3.0,,6.0,,,,Porto Velho,RO
11329007,1969-03-27 00:00:00,82825,,27.8,25.9,31.3,,85.0,997.4,,0.0,0.0,3.4,9.0,2.3,94.25,0.666667,Porto Velho,RO
11329008,1969-03-27 12:00:00,82825,0.0,25.4,24.9,,24.0,96.0,1000.7,,0.0,0.0,,10.0,,,,Porto Velho,RO
11329009,1969-03-27 18:00:00,82825,,25.4,24.0,,,89.0,997.5,,32.0,1.0,,10.0,,,,Porto Velho,RO
11329010,1969-03-28 00:00:00,82825,,24.5,24.0,32.4,,96.0,1001.1,,36.0,1.0,7.3,10.0,1.2,84.5,1.333333,Porto Velho,RO
11329011,1969-03-28 12:00:00,82825,9.1,24.2,23.8,,23.6,96.0,1002.4,,32.0,3.0,,10.0,,,,Porto Velho,RO
11329012,1969-03-28 18:00:00,82825,,32.3,27.2,,,66.0,997.5,,23.0,1.0,,8.0,,,,Porto Velho,RO
11329013,1969-03-29 00:00:00,82825,,26.8,25.3,32.9,,88.0,999.4,,0.0,0.0,8.8,6.0,1.8,88.25,1.666667,Porto Velho,RO
11329014,1969-03-29 12:00:00,82825,48.8,25.0,24.0,,22.9,92.0,1002.8,,18.0,3.0,,10.0,,,,Porto Velho,RO
11329015,1969-03-29 18:00:00,82825,,31.3,26.8,,,69.0,998.8,,23.0,1.0,,7.0,,,,Porto Velho,RO
11329016,1969-03-30 00:00:00,82825,,27.2,26.8,31.6,,96.0,1000.0,,9.0,1.0,5.1,8.0,1.9,93.25,1.0,Porto Velho,RO
11329017,1969-03-30 12:00:00,82825,0.3,25.3,24.7,,23.9,96.0,1001.4,,23.0,1.0,,10.0,,,,Porto Velho,RO
11329018,1969-03-30 18:00:00,82825,,26.6,25.0,,,87.0,998.4,,18.0,1.0,,10.0,,,,Porto Velho,RO
11329019,1969-03-31 00:00:00,82825,,25.4,24.8,34.2,,95.0,998.7,,5.0,1.0,10.1,10.0,1.9,82.75,1.0,Porto Velho,RO
11329020,1969-03-31 12:00:00,82825,2.0,26.0,25.0,,23.5,92.0,1001.4,,9.0,1.0,,10.0,,,,Porto Velho,RO
11329021,1969-03-31 18:00:00,82825,,32.7,27.7,,,67.0,996.8,,32.0,1.0,,8.0,,,,Porto Velho,RO
11329022,1969-04-01 00:00:00,82825,,27.6,25.7,33.0,,86.0,997.5,,5.0,1.0,7.3,8.0,2.6,89.75,1.0,Porto Velho,RO
11329023,1969-04-01 12:00:00,82825,1.9,27.2,25.8,,22.7,89.0,1000.4,,14.0,1.0,,6.0,,,,Porto Velho,RO
11329024,1969-04-01 18:00:00,82825,,26.9,25.4,,,88.0,997.0,,27.0,1.0,,10.0,,,,Porto Velho,RO
11329025,1969-04-02 00:00:00,82825,,26.2,25.1,31.8,,91.0,1001.1,,14.0,1.0,1.1,10.0,1.6,90.0,1.666667,Porto Velho,RO
